INFO:     Started server process [114807]
INFO:     Waiting for application startup.
INFO:     Application startup complete.
INFO:     Uvicorn running on http://0.0.0.0:8000 (Press CTRL+C to quit)
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:main:Initial status: SOLD OUT
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
INFO:httpx:HTTP Request: GET https://rcbscaleapi.ticketgenie.in/ticket/eventlist/O "HTTP/1.1 200 OK"
